sentence,logit,prediction,sentiment_score
"""Apple roundup: iPhone X and AirPod sales forecasts, tax repayments start soon"",?",[0.05647928 0.02046385 0.9230569 ],neutral,0.03601543
"Dialog comments on Apple chip rumors,?",[0.03026569 0.11944851 0.8502858 ],neutral,-0.08918282
"Qualcomm sues Apple back; Piper Jaffray analyst predicts iPhone future,?",[0.05662394 0.66830146 0.27507463],negative,-0.6116775
"Nikkei: Apple will design main power management chips for iPhones (update),?",[0.12317581 0.00945911 0.867365  ],neutral,0.1137167
"Apple auditing software development process after macOS flaw,?",[0.0333392  0.12195704 0.8447038 ],neutral,-0.08861784
"Apple countersues Qualcomm for patent infringement,?",[0.01466364 0.9301696  0.05516678],negative,-0.91550595
"Apple rushes to fix OS security issue,?",[0.31615373 0.32962897 0.35421726],neutral,-0.013475239
"Apple expected to test autonomous vehicles in Arizona,?",[0.0596886  0.02019138 0.92012   ],neutral,0.03949722
"Rosenblatt: Apple sold 6M iPhone X units during Black Friday,?",[0.0759104  0.05862418 0.8654654 ],neutral,0.017286222
"Apple SVP Srouji sells over $1.8M of shares,?",[0.02759003 0.02261518 0.9497947 ],neutral,0.004974851
"Legality of patent reviews,?",[0.02239379 0.0301345  0.94747174],neutral,-0.007740714
"""UBS lowers iPhone sales, FY18 EPS estimates"",?",[0.01295764 0.9564861  0.03055615],negative,-0.9435285
"Apple could release lower cost iPhone SE 2 in 1H18,?",[0.18562113 0.03372822 0.7806507 ],neutral,0.15189292
"China's Great Firewall claims new victims,?",[0.02628932 0.86753166 0.10617904],negative,-0.8412423
"Research posted on Apple's self-driving cars,?",[0.03586749 0.13391095 0.83022153],neutral,-0.098043464
"Report: Apple buys start-up to help build AR headset,?",[0.5190562 0.015739  0.4652048],positive,0.5033172
"Ireland closer to collecting Apple taxes,?",[0.15983276 0.11100945 0.72915787],neutral,0.048823312
"Bloomberg: Apple plans to ship 4M HomePod units next year,?",[0.12325538 0.0117642  0.86498046],neutral,0.11149117
"Apple pulls Skype from China App Store; Foxconn works students for iPhone X,?",[0.03924519 0.6346593  0.32609558],negative,-0.5954141
"Moody's: Tech sector could hold half of cash and liquid investments this year,?",[0.06211618 0.05704492 0.88083893],neutral,0.005071256
"Digitimes: Apple cuts microLED research team,?",[0.01487755 0.9571752  0.0279472 ],negative,-0.94229764
"Apple HomePod launch delayed until next year,?",[0.02830305 0.76360285 0.20809413],negative,-0.7352998
"Fast Company: Apple and Intel working together on 5G modem,?",[0.4934732  0.02503531 0.48149154],positive,0.46843788
"TechCrunch: Apple's VP of diversity leaving at year's end,?",[0.019688   0.8510823  0.12922962],negative,-0.8313943
"GBH Insights sees Apple becoming $1T company by next year,?",[0.4541315  0.04394077 0.50192773],neutral,0.41019076
"Wells Fargo initiates Apple at Market Perform,?",[0.06355478 0.12864758 0.8077977 ],neutral,-0.0650928
"Apple takes fourth spot in Q3 global notebook market,?",[0.49690947 0.09825478 0.40483576],positive,0.3986547
"""Berkshire adds to position in Apple, cuts back on IBM"",?",[0.10950316 0.6916727  0.19882414],negative,-0.58216953
"China smartphone sales dropped 8.1% in October despite new iPhones,?",[0.00965911 0.9759699  0.01437102],negative,-0.9663108
"Bloomberg: Apple wants rear-facing 3D sensor by 2019,?",[0.076046   0.00863248 0.9153215 ],neutral,0.067413524
"Apple Watch sells 3.9M units in Q3; Foxconn losses tied to iPhone X delays,?",[0.01985409 0.9614768  0.01866916],negative,-0.94162273
"""KGI analyst expects three iPhones next year, two with OLED"",?",[0.05724049 0.00907732 0.9336822 ],neutral,0.048163164
"HomePod manufacturer says facial recognition will come to speakers,?",[0.17038415 0.01466009 0.8149558 ],neutral,0.15572406
"""Apple acknowledges iPhone X issue in some devices, plans fix"",?",[0.23897532 0.17321582 0.58780885],neutral,0.065759495
"Apple acquires image sensor start-up,?",[0.23403281 0.01123365 0.7547335 ],neutral,0.22279915
"""Canalys data, assembler report hint at weaker iPhone 8 sales"",?",[0.05610377 0.9157772  0.02811903],negative,-0.85967344
"Apple's first scripted TV show,?",[0.10294961 0.04723961 0.8498108 ],neutral,0.055710003
"""Judge allows Apple, Qualcomm revisions in patent case; Apple buys TV show"",?",[0.28252673 0.15922499 0.5582483 ],neutral,0.123301744
"Bloomberg: Apple could launch iPad with Face ID next year,?",[0.03699534 0.02045746 0.9425472 ],neutral,0.016537882
"Bloomberg: Apple planning AR headset for 2020,?",[0.06716923 0.01488673 0.9179441 ],neutral,0.0522825
"Strategy Analytics says Apple topped Q3 market; start-up sues Apple for patent,?",[0.08911915 0.82805926 0.08282154],negative,-0.7389401
"CreditSights: Apple bond offering could total $7B,?",[0.06876876 0.0052874  0.92594385],neutral,0.06348136
"IDC: Top smartphone makers gained China market share in Q3,?",[0.9157123  0.02272429 0.06156344],positive,0.892988
"KGI analyst expects two OLED iPhones; Apple offering fixed-rate bonds,?",[0.03204406 0.02445876 0.9434972 ],neutral,0.007585302
"Supreme Court declines to hear Samsung appeal on Apple damages,?",[0.02733679 0.87189025 0.10077293],negative,-0.8445535
"Apple's Irish data center in doubt,?",[0.02060646 0.8998059  0.07958759],negative,-0.87919945
"iPhone X hits stores across globe,?",[0.3276585  0.08656272 0.5857788 ],neutral,0.24109578
"""Apple up 2.9% after Q3 beats revenue, EPS, and device estimates"",?",[0.9201218  0.04546162 0.03441653],positive,0.87466013
"Apple declares $0.63 dividend,?",[0.04740152 0.7247912  0.22780725],negative,-0.6773897
"""Apple beats by $0.20, beats on revenue"",?",[0.3833674  0.11644004 0.5001926 ],neutral,0.26692736
"Bloomberg: Qualcomm's latest Apple suit involves Intel,?",[0.03352411 0.32950637 0.63696957],neutral,-0.29598227
"Oppenheimer Large Cap Revenue ETF (RWL) October Summary,?",[0.04570762 0.4521099  0.5021824 ],neutral,-0.4064023
"Oppenheimer Global ESG Revenue ETF (ESGF) October Summary,?",[0.05300837 0.3388653  0.6081263 ],neutral,-0.28585693
"Apple's legal path clears for Ireland data center,?",[0.04121868 0.12507214 0.8337091 ],neutral,-0.08385345
"""Apple sends out memo confirming Watch Series 3 """"edge stripes"""""",?",[0.08876948 0.04211884 0.8691117 ],neutral,0.046650644
"HSBC analyst calls Apple a luxury brand; Chinese vendors cut iPhone 8 prices,?",[0.01903523 0.9518286  0.02913619],negative,-0.9327934
"Apple could drop Qualcomm components,?",[0.02699994 0.7299023  0.24309775],negative,-0.7029024
"Apple shares up on analyst reports of strong iPhone X sales,?",[0.8597636  0.09886869 0.04136761],positive,0.76089495
"""Preorders start for iPhone X, delivery window hits six weeks"",?",[0.08338507 0.04187763 0.87473726],neutral,0.04150743
"iPhone X available for pre-order,?",[0.032223   0.03560098 0.932176  ],neutral,-0.00337797
"Apple suppliers lowered Face ID accuracy; HSBC initiates on iPhone X sales optimism,?",[0.02808931 0.9240911  0.04781961],negative,-0.8960018
"LG Display's earnings suggest stronger iPhone 8 sales,?",[0.9051037  0.05060147 0.04429482],positive,0.8545022
"Apple buys wireless charging specialist,?",[0.13942838 0.01920917 0.8413624 ],neutral,0.12021921
"Nikkei Asian Review: Apple will ship 20M iPhone X units this year,?",[0.175602   0.0245044  0.79989356],neutral,0.1510976
"Bernstein survey shows 48% excited about iPhone X,?",[0.29107952 0.05713035 0.65179014],neutral,0.23394917
"U.S. judge orders new trial to decide how much Samsung owes Apple,?",[0.04023395 0.50554407 0.45422202],negative,-0.4653101
"Apple sees iPhone as AI platform; weak supplier sales hint iPhone disinterest,?",[0.01384021 0.96222544 0.02393433],negative,-0.94838524
"Apple Watch discounts for life insurance holders; iPhone 8 underperforming 6S,?",[0.02034263 0.96273685 0.01692053],negative,-0.9423942
"Variety: Apple hires Amazon Studio's international development head,?",[0.04633631 0.13760898 0.8160547 ],neutral,-0.09127267
"Apple stores won't upsell iPhone X; company sued over animoji use,?",[0.01218926 0.9563784  0.03143238],negative,-0.94418913
"Apple COO will meet with Foxconn head; senators want VPN answers,?",[0.02987248 0.09511124 0.8750163 ],neutral,-0.06523876
"KGI: Apple will ship 2M to 3M iPhones for X launch,?",[0.07209366 0.01425226 0.9136541 ],neutral,0.0578414
"Facebook's Instant Articles only launching on Android for now,?",[0.0270232  0.07924624 0.8937306 ],neutral,-0.05222304
"Apple drops on iPhone 8 sales speculation,?",[0.01619032 0.9493387  0.03447097],negative,-0.9331483
"WSJ: Apple Watch loses cellular service in China,?",[0.09243274 0.0470256  0.86054164],neutral,0.04540714
"""In slowing PC market, Microsoft adds another Surface model"",?",[0.45122874 0.03155157 0.51721966],neutral,0.41967717
"""Credit Suisse trims iPhone estimates on shipping, ASP issues"",?",[0.04311702 0.88368183 0.0732011 ],negative,-0.8405648
"Apple pushing further into healthcare,?",[0.63259286 0.03700669 0.33040038],positive,0.5955862
"""Analyst: iPhone X could provide """"strongest iPhone product cycle"""""",?",[0.85548717 0.01070569 0.13380718],positive,0.84478146
"""Apple roundup: iPhone 7 outselling 8, Huawei launching X rival, Pay coming to India"",?",[0.27825817 0.12320342 0.5985384 ],neutral,0.15505475
"""VirnetX announces results of Apple patent case, includes $1.20 per device (update)"",?",[0.12249973 0.02313314 0.85436714],neutral,0.09936659
"KeyBanc upgrades Apple on iPhone X pricing,?",[0.35272264 0.21450314 0.43277422],neutral,0.1382195
"Foxconn starts iPhone X shipments but only 46.5K units,?",[0.0740157  0.41509083 0.51089346],neutral,-0.34107512
"Qualcomm files suit to block iPhone sales in China (update),?",[0.0119727  0.95939463 0.02863269],negative,-0.9474219
"KGI says Apple ditching Touch ID; iOS use grew in August,?",[0.18061683 0.60028523 0.21909793],negative,-0.4196684
"Nikkei: Apple's iPhone X still facing production delays,?",[0.01444515 0.95570445 0.02985042],negative,-0.9412593
"Irish High Court gives Apple permission for data center,?",[0.33862987 0.12256251 0.53880763],neutral,0.21606737
"""Apple plans flexible OLEDs with LG, not Samsung"",?",[0.05540646 0.01022121 0.93437237],neutral,0.04518525
"Apple considers creative office in Culver City; Tim Cook says no AR glasses for now,?",[0.0394962  0.18991382 0.77059   ],neutral,-0.15041763
"IDC: Worldwide PC sales totaled 67.2M in Q3,?",[0.0378254  0.01482277 0.9473518 ],neutral,0.023002628
"""wSJ: Apple signs deal with Spielberg, NBC to bring back """"Amazing Stories"""""",?",[0.8204144  0.01435683 0.16522871],positive,0.8060576
"64% of Americans own an Apple product; Supreme Court seeks advice on Apple case,?",[0.07628609 0.10257838 0.8211355 ],neutral,-0.026292287
"""RBC Capital says tax plan could push Apple to """"trillion dollar market-cap"""""",?",[0.59412974 0.04453635 0.3613339 ],positive,0.5495934
"KGI: Apple will bring Face ID system to iPad Pro,?",[0.431985   0.00959754 0.55841744],neutral,0.42238745
"BofAML: Apple could benefit from Trump tax plan,?",[0.63308465 0.01192365 0.35499167],positive,0.621161
"CNBC: Apple loses its head of iCloud services,?",[0.01129423 0.96149075 0.0272151 ],negative,-0.9501965
"Apple announces new general counsel,?",[0.05620497 0.09626747 0.8475275 ],neutral,-0.0400625
"KGI: Apple's iPhone &quot;super cycle&quot; coming in 2018,?",[0.03623615 0.03744869 0.9263151 ],neutral,-0.001212537
"New report of iPhone 8 Plus battery issue,?",[0.08682104 0.18216765 0.73101133],neutral,-0.09534661
"DOJ backs Apple in Samsung case; Watch Nike+ Series 3 now in stores,?",[0.04921748 0.22464943 0.72613305],neutral,-0.17543195
"""Apple inches closer to India retail store, iPhone unit"",?",[0.7420485  0.03379077 0.22416078],positive,0.70825773
"""Apple updates watchOS to fix connection issue, acqui-hires AI team for Siri"",?",[0.3711208 0.0385676 0.5903115],neutral,0.3325532
"Brightwire: iPhone X shipment may delay until December,?",[0.02183519 0.88790935 0.09025551],negative,-0.86607414
"Ireland responds to EU action on Apple money,?",[0.81199175 0.04358546 0.14442284],positive,0.7684063
"EU steps up war on tax avoidance,?",[0.2604859  0.19911112 0.540403  ],neutral,0.06137477
"Oppenheimer Large Cap Revenue ETF (RWL) September Summary,?",[0.04719514 0.38987032 0.5629345 ],neutral,-0.34267518
"Oppenheimer Global ESG Revenue ETF (ESGF) September Summary,?",[0.05475416 0.3445221  0.60072374],neutral,-0.28976792
"RBC: Fewer consumers want new iPhones compared to last year's models,?",[0.5883425  0.26581752 0.14583993],positive,0.32252496
"KGI ups time it would take Android makers to catch up with iPhone X camera,?",[0.43392047 0.02753658 0.5385429 ],neutral,0.4063839
"WSJ: Samsung earns $110 on each iPhone X,?",[0.48317173 0.05827883 0.4585495 ],positive,0.4248929
"Apple acquires small computer vision company with photo API,?",[0.4652751  0.02861031 0.5061146 ],neutral,0.4366648
"Nikkei: Apple plans to switch chips from Intel to ARM,?",[0.13804783 0.01792272 0.8440295 ],neutral,0.12012511
"""Deutsche Bank calls Street iPhone expectations """"more than Apple can chew"""""",?",[0.04848911 0.08073523 0.8707757 ],neutral,-0.032246117
"FCC chair wants Apple to activate iPhone FM chips after disaster (update),?",[0.10684536 0.02206525 0.87108934],neutral,0.08478011
"Apple Music tops 30M paid subscribers,?",[0.13008934 0.02406443 0.84584624],neutral,0.10602492
"Toshiba signs $18B deal to sell chip unit,?",[0.4500337  0.04172999 0.50823635],neutral,0.4083037
"WSJ details 3D sensor delays for iPhone X,?",[0.04137653 0.6515755  0.30704793],negative,-0.610199
"SK Hynix details Toshiba deal plans,?",[0.02828755 0.0210371  0.9506753 ],neutral,0.007250452
"""Apple roundup: component costs won't hurt margins, Apple TV now on Amazon"",?",[0.1789813  0.18980971 0.63120896],neutral,-0.010828406
"FDA selects tech companies for regulatory pilot program,?",[0.04958656 0.0092245  0.94118893],neutral,0.04036206
"Sensor production issues for iPhone X; analyst expects X to boost profit margins,?",[0.95124197 0.02348595 0.02527205],positive,0.927756
"ICE announces launch of FANG-based tech index,?",[0.24934329 0.03674898 0.71390766],neutral,0.2125943
"Rival bidder wants to lure Apple out of Toshiba chip unit winner,?",[0.23297182 0.15085104 0.61617714],neutral,0.082120776
"Asymco: Apple Watch sold $4.9B in past year,?",[0.15841392 0.03535882 0.8062273 ],neutral,0.12305509
"""Apple ditches Bing for Google, releases macOS Sierra"",?",[0.04400788 0.2771305  0.6788616 ],neutral,-0.23312265
"Next year's iPhones could include 6-in LCD; iPhone X pre-orders could top 50M,?",[0.06759737 0.00720281 0.9251998 ],neutral,0.06039456
"Apple slows iPhone X supplier orders; soft initial sales for iPhone 8 models,?",[0.01215811 0.96889526 0.01894665],negative,-0.95673716
"""Jenkins: ESPN's not doomed, just having to change with times"",?",[0.08443952 0.03571925 0.87984127],neutral,0.048720274
"""Tim Cook """"thrilled"""" with iPhone, Watch launch day sales"",?",[0.03103741 0.04243417 0.92652833],neutral,-0.011396764
"Piper Jaffray increases Apple price target and ASP forecast; iPhone 8 launches today,?",[0.46789935 0.11198417 0.42011645],positive,0.3559152
"""Apple TV lacks Dolby Atmos, YouTube 4K; Apple Pay comes to ALDI"",?",[0.05515818 0.50416285 0.440679  ],negative,-0.44900465
"Raymond James: Apple hasn't begun final production of iPhone X,?",[0.04300896 0.13830385 0.8186872 ],neutral,-0.095294885
"""Apple's iOS 11 leaves Bluetooth, Wi-Fi running in background"",?",[0.02881844 0.02625535 0.9449262 ],neutral,0.002563095
"Rosenblatt: iPhone 8 pre-orders lower than previous models,?",[0.01232895 0.9708554  0.01681574],negative,-0.9585265
"Apple issues statement on Watch cellular connection issues,?",[0.03412484 0.15549678 0.81037843],neutral,-0.12137193
"""Apple iOS 11 launches today with AR, App Store changes"",?",[0.06591053 0.11206162 0.8220278 ],neutral,-0.046151094
"""Morgan Stanley raises Apple price target, says iPhone X price will increase demand"",?",[0.8799261  0.01602835 0.10404555],positive,0.86389774
"""KGI: iPhone X eating 8 pre-orders, Watch beats expectations"",?",[0.11499394 0.06470485 0.82030123],neutral,0.050289087
"Apple's iPhone X comes with slimmer margins,?",[0.09172083 0.6485928  0.2596863 ],negative,-0.556872
